ID	T	d	DEPARTAMENTO	MACROSECTOR	CATEGORIA	ACTIVO	PASIVO	EMPLEOS
3997	0	0	SANTANDER	SERVICIOS	C	870550	618439	1
3998	1	1	BOLIVAR	TRANSPORTE	C	30639	473677	1
3999	0	0	VALLE	MANUFACTURA	C	717694	464589	1
4000	4	0	ANTIOQUIA	MANUFACTURA	C	1862071	1623390	20
4001	0	0	CUNDINAMARCA	AGROPECUARIO	B	2536995	5358554	23
4002	0	0	ATLANTICO	MANUFACTURA	C	139517	125997	2
4003	3	1	BOGOTA	COMERCIO	C	12300	194639	0
4004	3	0	VALLE	MANUFACTURA	C	425443	289665	0
4005	1	0	CUNDINAMARCA	COMERCIO	B	13827259	10729496	0
4006	0	0	CUNDINAMARCA	SERVICIOS	C	125511	348383	3
4007	0	1	BOGOTA	COMERCIO	B	24636570	176896710	0
4008	1	1	ANTIOQUIA	SERVICIOS	C	2674414	13420406	0
4009	1	0	ANTIOQUIA	COMERCIO	B	10130272	7566882	42
4010	4	0	ANTIOQUIA	COMERCIO	C	527225	479537	4
4011	0	0	BOGOTA	SERVICIOS	C	8537465	4396093	68
4012	0	0	BOGOTA	SERVICIOS	C	603175	2091906	10
4013	0	1	ANTIOQUIA	COMERCIO	C	290591	624419	1
4014	1	1	ANTIOQUIA	CONSTRUCCION	C	444329	924665	24
4015	1	0	BOGOTA	MANUFACTURA	C	369893	1741735	3
4016	1	0	TOLIMA	AGROPECUARIO	C	2421564	2363019	25
4017	3	0	ATLANTICO	MANUFACTURA	B	9294210	7594535	0
4018	0	1	ATLANTICO	MANUFACTURA	C	62754	1620313	0
4019	0	0	CUNDINAMARCA	CONSTRUCCION	C	3147171	1592609	0
4020	2	0	BOGOTA	SERVICIOS	C	5502	4665	1
4021	4	0	SANTANDER	SERVICIOS	C	535604	316200	33
4022	3	1	VALLE	CONSTRUCCION	C	8636	258992	0
4023	0	0	BOLIVAR	SinInf	C	11308556141	4650589304	1
4024	3	1	CUNDINAMARCA	COMERCIO	A	106507883	1298031195	1
4025	5	0	BOYACA	MANUFACTURA	B	23754	20097	1
4026	0	0	BOGOTA	COMERCIO	B	17174412	9985108	0
4027	1	0	VALLE	SERVICIOS	C	492397	199924	2
4028	1	0	ANTIOQUIA	COMERCIO	C	2175246	1689426	15
4029	0	0	ATLANTICO	COMERCIO	C	3201020	2026436	0
4030	3	0	BOGOTA	COMERCIO	C	2823820	2032345	1
4031	0	0	ANTIOQUIA	MANUFACTURA	C	1740611	1640040	0
4032	0	0	SANTANDER	SERVICIOS	C	6944254	2375586	379
4033	2	0	SANTANDER	CONSTRUCCION	C	1749466	902320	3
4034	1	0	ANTIOQUIA	COMERCIO	C	6012621	6877472	11
4035	0	0	BOGOTA	SERVICIOS	C	215683	195844	0
4036	1	0	BOGOTA	SERVICIOS	C	3288981	2922695	206
4037	0	0	VALLE	MANUFACTURA	C	4960637	3262359	1
4038	4	0	HUILA	MANUFACTURA	C	5067960	6047720	17
4039	0	0	SANTANDER	CONSTRUCCION	C	133335	1159921	1
4040	1	0	VALLE	SERVICIOS	C	2423243	2921273	78
4041	1	0	BOGOTA	SERVICIOS	C	4878367	3755830	84
4042	2	0	CASANARE	MANUFACTURA	C	265714	208417	4
4043	0	0	ATLANTICO	CONSTRUCCION	C	119764	124809	0
4044	0	0	META	COMERCIO	C	819397	2253308	0
4045	0	0	ANTIOQUIA	MANUFACTURA	C	827125	507674	7
4046	0	0	BOGOTA	SERVICIOS	C	747367	1786355	0
4047	3	1	BOGOTA	CONSTRUCCION	C	227303	674696	0
4048	1	1	BOLIVAR	SERVICIOS	C	411133	786466	1
4049	3	0	CORDOBA	TRANSPORTE	C	1471500	763858	0
4050	1	1	RISARALDA	MANUFACTURA	C	72969	1016901	1
4051	1	1	RISARALDA	MANUFACTURA	C	114550	1399023	1
4052	1	0	BOGOTA	COMERCIO	C	8320555	6676993	2
4053	1	0	CALDAS	MANUFACTURA	C	247289	2111714	1
4054	0	0	BOGOTA	SERVICIOS	A	198807478	189664485	0
4055	0	0	BOGOTA	MANUFACTURA	B	56291380	1987325	0
4056	1	0	N_SANTANDER	COMERCIO	C	780764	595431	1
4057	0	0	MAGDALENA	COMERCIO	C	1215348	920792	0
4058	1	0	ATLANTICO	COMERCIO	C	4307512	3379188	0
4059	2	1	ANTIOQUIA	SERVICIOS	C	3439538	2197770	0
4060	1	0	ATLANTICO	SERVICIOS	C	3057579	2315702	1
4061	2	1	CUNDINAMARCA	COMERCIO	C	49500	2593958	1
4062	0	0	ANTIOQUIA	SERVICIOS	C	6857521	7734321	39
4063	2	0	ANTIOQUIA	SERVICIOS	C	794926	531743	0
4064	1	0	BOGOTA	CONSTRUCCION	B	14861072	14502911	3
4065	1	1	BOLIVAR	COMERCIO	C	460828	809844	0
4066	0	0	BOGOTA	CONSTRUCCION	C	11620815	6285464	0
4067	1	0	HUILA	COMERCIO	C	2670466	2275624	1
4068	1	0	VALLE	MANUFACTURA	B	40817941	31379867	1
4069	0	0	ANTIOQUIA	SERVICIOS	C	2796240	1827626	77
4070	1	1	BOGOTA	COMERCIO	C	9863	606395	1
4071	1	1	ATLANTICO	COMERCIO	C	82077	355661	0
4072	0	1	BOGOTA	SERVICIOS	C	15000	322022	0
4073	1	0	CUNDINAMARCA	MANUFACTURA	C	3374056	2894511	18
4074	1	0	BOGOTA	SERVICIOS	C	6442462	6326272	35
4075	2	0	BOLIVAR	CONSTRUCCION	C	782247	544828	1
4076	2	0	CESAR	TRANSPORTE	C	1607848	961048	6
4077	3	0	VALLE	MANUFACTURA	C	1163031	811270	0
4078	4	0	CUNDINAMARCA	SERVICIOS	C	493787	373834	4
4079	0	1	ANTIOQUIA	SERVICIOS	C	129292	1904654	1
4080	0	1	ATLANTICO	MANUFACTURA	C	515446	959597	0
4081	0	0	CALDAS	SERVICIOS	C	406232	274739	1
4082	0	0	VALLE	SERVICIOS	C	1213465000	1122149000	1
4083	3	1	BOGOTA	MANUFACTURA	C	22360	273246	1
4084	2	0	ANTIOQUIA	MANUFACTURA	C	6645483	4495851	46
4085	0	0	CUNDINAMARCA	AGROPECUARIO	B	35210036	7374806	44
4086	0	0	CUNDINAMARCA	AGROPECUARIO	B	51184458	7712529	48
4087	0	0	BOGOTA	SERVICIOS	C	6811404	3527501	0
4088	2	0	ANTIOQUIA	MANUFACTURA	C	2035663	1674777	22
4089	0	0	BOGOTA	CONSTRUCCION	C	5198771	1899919	5
4090	2	0	RISARALDA	MANUFACTURA	C	9974420	12250759	1
4091	0	0	BOGOTA	TRANSPORTE	C	3550014	3202443	0
4092	1	1	VALLE	CONSTRUCCION	C	119268	647947	2
4093	7	0	ATLANTICO	COMERCIO	C	2435131	2200891	0
4094	1	1	ATLANTICO	SERVICIOS	C	198168	746442	0
4095	1	0	BOGOTA	COMERCIO	C	6297450	5171588	22
4096	1	0	SANTANDER	MANUFACTURA	C	57063	164039	1
4097	0	0	VALLE	MANUFACTURA	C	1783789447	1060587196	42
4098	1	0	ATLANTICO	MANUFACTURA	C	4168048	2356711	20
4099	1	0	CUNDINAMARCA	COMERCIO	C	199122	417649	1
4100	0	1	BOGOTA	MANUFACTURA	C	20415	261826	0
4101	1	0	BOGOTA	COMERCIO	C	2830406	9155921	4
4102	1	0	CALDAS	COMERCIO	B	19562478	17672061	35
4103	1	0	BOGOTA	SERVICIOS	B	15243516	7524457	0
4104	1	1	SANTANDER	SERVICIOS	C	41500	173838	0
4105	1	0	MAGDALENA	AGROPECUARIO	C	4706628	4247757	27
4106	4	0	SANTANDER	COMERCIO	C	3611836	2234229	11
4107	0	0	BOLIVAR	COMERCIO	C	2510671	1087416	1
4108	6	0	VALLE	SERVICIOS	C	1349181	1041597	24
4109	0	1	BOLIVAR	CONSTRUCCION	C	2058398582	4492321323	1
4110	0	0	BOGOTA	MANUFACTURA	C	2958368	2175509	36
4111	1	0	ATLANTICO	COMERCIO	C	369329	362521	0
4112	1	0	CUNDINAMARCA	AGROPECUARIO	B	35265000	16047000	44
4113	5	0	VALLE	COMERCIO	C	15519898	15532081	0
4114	3	0	ANTIOQUIA	SERVICIOS	C	7599	7247	0
4115	1	0	BOGOTA	MANUFACTURA	C	8223194	6671763	11
4116	0	1	BOGOTA	SERVICIOS	C	152947	642157	0
4117	2	1	NARIÑO	SinInf	C	4056395	5011638	1
4118	0	0	BOGOTA	COMERCIO	C	7534	4287	10
4119	4	0	BOLIVAR	SERVICIOS	C	2666116	1112154	1
4120	2	1	BOGOTA	COMERCIO	C	673231	1326833	1
4121	2	0	ATLANTICO	SERVICIOS	C	1819805	1785571	1
4122	0	0	ANTIOQUIA	COMERCIO	C	2558417	1397604	9
4123	1	0	BOGOTA	SERVICIOS	C	1045872	1011769	10
4124	0	1	GUAJIRA	COMERCIO	C	1723090	1509283	0
4125	0	0	VALLE	COMERCIO	C	6102446717	6913982412	13
4126	2	0	BOLIVAR	COMERCIO	B	17708075	14618688	1
4127	0	0	BOLIVAR	SERVICIOS	C	1122388036	755955268	1
4128	0	0	ANTIOQUIA	MANUFACTURA	C	1791052	4114649	10
4129	0	1	BOGOTA	COMERCIO	C	51139	1042193	1
4130	1	1	ATLANTICO	CONSTRUCCION	C	8281090	5587936	69
4131	0	0	SANTANDER	COMERCIO	C	1067526	758132	1
4132	2	0	HUILA	MANUFACTURA	C	7210169	9467410	1
4133	5	0	ANTIOQUIA	SERVICIOS	C	4071065	1779266	20
4134	0	1	ANTIOQUIA	MANUFACTURA	C	8167	339190	1
4135	0	0	ANTIOQUIA	SERVICIOS	C	136377	472098	3
4136	4	0	TOLIMA	COMERCIO	C	3908894	3078877	7
4137	2	0	ATLANTICO	COMERCIO	C	3740474	3182949	10
4138	1	0	BOGOTA	MANUFACTURA	C	354110	2791287	6
4139	0	0	CALDAS	MANUFACTURA	C	98987	224689	1
4140	3	0	VALLE	MANUFACTURA	C	1554709	922081	10
4141	0	0	ANTIOQUIA	COMERCIO	C	4512401	4014181	1
4142	1	0	SANTANDER	SERVICIOS	C	2560431	2208951	45
4143	2	1	VALLE	SinInf	C	1512454	1537474	0
4144	2	1	BOGOTA	SERVICIOS	C	5980	58369	1
4145	2	0	BOGOTA	SERVICIOS	C	185324	1007758	2
4146	0	1	BOGOTA	COMERCIO	C	814717	2333425	0
4147	1	0	CAUCA	COMERCIO	C	472803	839008	16
4148	3	0	BOGOTA	MANUFACTURA	A	24299883	24504768	0
4149	0	0	ANTIOQUIA	SERVICIOS	C	256525	184498	1
4150	1	0	N_SANTANDER	COMERCIO	C	4294037	3577190	1
4151	1	0	BOGOTA	COMERCIO	C	3157533	2624097	0
4152	1	1	QUINDIO	COMERCIO	C	1704642	2247933	1
4153	1	0	BOGOTA	SERVICIOS	C	1264847	1236015	1
4154	1	0	ANTIOQUIA	MANUFACTURA	C	7009253	3961650	35
4155	0	1	ANTIOQUIA	MANUFACTURA	C	74240	464834	0
4156	3	1	VALLE	MANUFACTURA	C	4201628	6109872	45
4157	0	0	N_SANTANDER	COMERCIO	C	3368296	5111451	1
4158	0	0	N_SANTANDER	COMERCIO	C	11726902	12225807	1
4159	1	0	BOGOTA	SERVICIOS	C	1187302	737065	1
4160	2	0	ANTIOQUIA	MANUFACTURA	C	236354	309104	5
4161	4	0	ANTIOQUIA	COMERCIO	C	224306	204165	0
4162	0	0	SANTANDER	SERVICIOS	C	856178	703368	1
4163	0	0	CASANARE	HIDROCARBUROS	C	4078218	7803980	2
4164	5	0	ANTIOQUIA	SERVICIOS	C	94154	59977	3
4165	1	1	BOGOTA	SERVICIOS	C	17484	226062	1
4166	1	0	ANTIOQUIA	MANUFACTURA	C	10618606	8238051	0
4167	0	0	BOGOTA	COMERCIO	C	6509397	8246402	0
4168	0	1	BOGOTA	COMERCIO	C	52434	505943	0
4169	0	1	ANTIOQUIA	SERVICIOS	C	1911086	1260000	1
4170	3	0	BOGOTA	SERVICIOS	C	2742146	1684873	1
4171	4	0	VALLE	SERVICIOS	C	344364	710981	21
4172	1	0	SANTANDER	AGROPECUARIO	B	12499507	9962794	0
4173	0	0	RISARALDA	COMERCIO	C	20449299	11541813	115
4174	4	0	BOGOTA	SERVICIOS	C	1219454	870189	18
4175	1	1	BOGOTA	SERVICIOS	C	19243	155353	1
4176	0	1	ANTIOQUIA	MANUFACTURA	C	37206221	48431992	1
4177	1	0	ANTIOQUIA	AGROPECUARIO	C	1008814	967099	0
4178	0	0	ANTIOQUIA	SERVICIOS	C	2123435	410672	0
4179	1	0	BOGOTA	SERVICIOS	C	1727129	1683995	5
4180	0	0	BOGOTA	CONSTRUCCION	C	5325574	2984785	16
4181	1	0	BOGOTA	SERVICIOS	B	29212	29086	0
4182	1	0	BOGOTA	CONSTRUCCION	C	4099248	3565871	0
4183	4	0	SANTANDER	MANUFACTURA	C	550888	495602	0
4184	1	0	BOGOTA	MANUFACTURA	C	366104	1367022	0
4185	0	1	SANTANDER	TRANSPORTE	C	109044	389354	1
4186	1	0	CESAR	MANUFACTURA	C	2362999	1393114	25
4187	1	0	VALLE	MANUFACTURA	C	3725290	3284587	33
4188	0	0	SANTANDER	COMERCIO	C	7056932	6005166	1
4189	1	1	BOLIVAR	COMERCIO	C	9163243	9544705	1
4190	0	0	BOGOTA	CONSTRUCCION	C	214428	204872	0
4191	1	1	BOGOTA	SERVICIOS	C	653543	3395002	10
4192	2	0	TOLIMA	SERVICIOS	C	1255058	820552	5
4193	0	1	VALLE	COMERCIO	C	1802326	8248616	1
4194	4	0	BOGOTA	SERVICIOS	C	1332394	3908359	10
4195	0	0	NARIÑO	TRANSPORTE	B	37488675289	25539795220	1
4196	1	0	BOGOTA	COMERCIO	C	6727926	6227731	41
4197	1	0	CESAR	COMERCIO	C	3487203	1231614	0
4198	3	0	CESAR	CONSTRUCCION	C	1181468	896463	2
4199	1	0	TOLIMA	SERVICIOS	C	672344	540667	24
4200	1	0	CUNDINAMARCA	MANUFACTURA	C	2994256	2964080	0
4201	1	0	ATLANTICO	COMERCIO	C	7201961	3572025	0
4202	2	0	BOGOTA	SERVICIOS	C	1284624	916348	4
4203	0	0	SANTANDER	COMERCIO	C	2535565	2398781	1
4204	3	0	BOGOTA	MANUFACTURA	C	3546589	5893601	120
4205	2	0	BOGOTA	COMERCIO	C	11138423	7859354	112
4206	1	0	CORDOBA	TRANSPORTE	C	197138	1226840	1
4207	0	1	BOGOTA	SERVICIOS	C	11066	264373	0
4208	0	0	CASANARE	TRANSPORTE	C	5542584	2942927	0
4209	1	0	BOGOTA	COMERCIO	C	1002860	1082930	3
4210	0	0	BOGOTA	COMERCIO	C	549454	380543	0
4211	1	0	BOLIVAR	COMERCIO	C	1440413	813019	1
4212	0	0	BOLIVAR	AGROPECUARIO	C	4357511254	4296753197	1
4213	0	0	ANTIOQUIA	TRANSPORTE	C	3114311	4797172	25
4214	2	0	VALLE	MANUFACTURA	C	3359110	2573751	1
4215	0	0	BOGOTA	COMERCIO	C	686767	1312557	7
4216	1	0	RISARALDA	COMERCIO	C	1097712	799463	1
4217	0	1	ANTIOQUIA	TRANSPORTE	C	110798	368961	0
4218	2	1	BOGOTA	MANUFACTURA	C	152355	782902	1
4219	2	0	TOLIMA	AGROPECUARIO	C	594199	3107105	0
4220	1	0	BOGOTA	CONSTRUCCION	C	6892037	4801050	26
4221	0	0	TOLIMA	SERVICIOS	C	9241314	8722871	0
4222	0	0	ANTIOQUIA	MANUFACTURA	C	1028208	755487	1
4223	0	0	BOGOTA	COMERCIO	C	1301201	3020151	0
4224	0	0	CUNDINAMARCA	MANUFACTURA	C	1849040	2430558	24
4225	1	0	BOGOTA	MANUFACTURA	B	11476657	9161456	10
4226	0	0	ANTIOQUIA	MANUFACTURA	C	706292	1578786	1
4227	1	1	VALLE	COMERCIO	C	7828642	6174669	1
4228	0	1	BOGOTA	COMERCIO	C	60309	476479	0
4229	0	0	BOGOTA	SERVICIOS	C	760818	1435046	72
4230	0	0	ATLANTICO	COMERCIO	C	54965	498559	0
4231	4	0	RISARALDA	COMERCIO	C	580505	413939	1
4232	1	0	BOGOTA	SERVICIOS	C	893945	1273690	11
4233	0	0	ATLANTICO	MANUFACTURA	C	3784541	3421592	7
4234	2	0	BOGOTA	CONSTRUCCION	C	773509	694382	3
4235	0	0	BOGOTA	COMERCIO	C	280532	239977	0
4236	0	0	BOGOTA	SERVICIOS	C	3456631	2112217	0
4237	1	0	VALLE	COMERCIO	C	1759066	1395708	14
4238	1	0	CUNDINAMARCA	SERVICIOS	C	266281	127132	1
4239	0	0	SANTANDER	SERVICIOS	C	1410584	1072463	1
4240	1	0	BOGOTA	COMERCIO	C	5517931	5506958	3
4241	1	0	ANTIOQUIA	SERVICIOS	C	593287	1667494	6
4242	1	0	BOGOTA	COMERCIO	C	4582091	5009664	11
4243	0	1	ANTIOQUIA	MANUFACTURA	C	70517	854613	1
4244	3	0	N_SANTANDER	COMERCIO	C	802714	744859	1
4245	0	0	CESAR	MANUFACTURA	C	262416	395684	5
4246	0	0	CUNDINAMARCA	TRANSPORTE	C	2742706	2275537	0
4247	1	0	ANTIOQUIA	MANUFACTURA	C	14961411	9705425	0
4248	0	0	QUINDIO	MANUFACTURA	C	14675936	11609958	268
4249	1	0	CUNDINAMARCA	MANUFACTURA	C	9684225	7928	21
4250	0	0	CUNDINAMARCA	AGROPECUARIO	B	1450303	4266238	5
4251	1	0	ANTIOQUIA	SERVICIOS	C	3178203	1642957	25
4252	0	0	BOGOTA	SERVICIOS	A	443341003	397163815	0
4253	1	0	BOGOTA	MANUFACTURA	B	15701071	14328751	27
4254	1	0	SANTANDER	MANUFACTURA	C	779016	932086	5
4255	1	0	ANTIOQUIA	SERVICIOS	C	313873	288974	6
4256	0	1	BOGOTA	COMERCIO	C	197724	6702690	0
4257	3	0	ATLANTICO	COMERCIO	C	6790206	6130405	71
4258	2	0	SANTANDER	MANUFACTURA	C	971217	835802	1
4259	0	0	BOGOTA	SERVICIOS	C	1116366	1064158	0
4260	0	0	SANTANDER	MANUFACTURA	C	1167925	704909	5
4261	1	0	BOGOTA	CONSTRUCCION	C	467298	482678	3
4262	1	0	BOGOTA	TRANSPORTE	C	7096051	5415745	72
4263	0	1	ATLANTICO	MANUFACTURA	C	77422	160340	0
4264	1	1	BOGOTA	SERVICIOS	C	24016	110485	0
4265	1	0	BOLIVAR	CONSTRUCCION	C	3733862	3719129	1
4266	0	0	TOLIMA	SERVICIOS	C	4765978	3745478	0
4267	1	0	BOGOTA	SERVICIOS	C	920848	657401	11
4268	2	1	BOGOTA	SERVICIOS	C	1057752	8338324	1
4269	3	0	NARIÑO	CONSTRUCCION	B	18156624	12766641	89
4270	4	1	CUNDINAMARCA	TRANSPORTE	C	2163039	2015639	0
4271	1	0	BOGOTA	SERVICIOS	C	2128241	1294074	1
4272	0	0	ANTIOQUIA	AGROPECUARIO	C	6067635	2403919	0
4273	0	0	BOGOTA	SERVICIOS	C	8128287	4391513	9
4274	1	0	VALLE	COMERCIO	C	4154737	3870774	31
4275	1	0	VALLE	SinInf	C	2034422	1692965	32
4276	1	1	BOGOTA	CONSTRUCCION	C	104991	182931	0
4277	2	0	ATLANTICO	COMERCIO	C	30407	67386	0
4278	3	0	ANTIOQUIA	COMERCIO	C	3198565	2561765	11
4279	1	0	BOGOTA	MANUFACTURA	C	4841606	4452715	0
4280	2	0	SANTANDER	MANUFACTURA	C	32355518	28382621	1
4281	2	1	META	AGROPECUARIO	C	303657	553832	1
4282	2	0	ATLANTICO	MANUFACTURA	C	5299602	4816751	0
4283	0	1	ANTIOQUIA	TRANSPORTE	C	26384532	4936836	0
4284	3	0	ATLANTICO	COMERCIO	C	312513	1362175	0
4285	4	0	SANTANDER	SERVICIOS	C	443597	302813	1
4286	0	0	ANTIOQUIA	COMERCIO	C	11311156	4914633	1
4287	1	0	BOGOTA	SERVICIOS	C	489130	245664	0
4288	1	0	BOLIVAR	SERVICIOS	C	1487876	5269629	0
4289	1	1	CUNDINAMARCA	AGROPECUARIO	C	9359204	10102130	5
4290	1	0	BOGOTA	COMERCIO	B	14602779	12474663	153
4291	2	0	BOGOTA	TRANSPORTE	C	781535	625526	0
4292	1	0	VALLE	AGROPECUARIO	C	3497133	3060681	1
4293	0	1	RISARALDA	SERVICIOS	C	145690	1138401	1
4294	3	0	CESAR	MANUFACTURA	C	2936956	2249467	5
4295	0	0	BOGOTA	SinInf	C	316098	259097	0
4296	0	0	BOGOTA	TRANSPORTE	C	3641067	2083946	0
4297	0	0	ANTIOQUIA	COMERCIO	C	11709186	9269404	27
4298	0	0	BOGOTA	COMERCIO	C	110340	563801	6
4299	0	0	BOGOTA	COMERCIO	C	22008	198915	0
4300	1	0	ANTIOQUIA	MANUFACTURA	C	894363	843904	6
4301	1	1	BOGOTA	SERVICIOS	C	641272	3896010	1
4302	1	0	RISARALDA	CONSTRUCCION	C	1905495	1786657	1
4303	0	0	BOGOTA	MANUFACTURA	C	1578784	893193	0
4304	0	0	BOGOTA	MANUFACTURA	C	2233790	1499934	0
4305	2	0	CORDOBA	SERVICIOS	C	3050033	2993743	1
4306	1	0	BOGOTA	CONSTRUCCION	C	2578256	2564617	1
4307	1	1	BOGOTA	SinInf	C	39390	410154	0
4308	0	0	BOGOTA	SinInf	C	1625684	1228386	8
4309	1	0	BOGOTA	TRANSPORTE	B	19904513	13563837	0
